rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
60,Texas State,sun belt,5,3,51.18926359528996,0.48642533936651594,0.52560579565326
61,Northwestern,big ten,4,4,51.07811298388953,0.29411764705882354,0.6274460821050878
62,Georgia Tech,acc,4,4,50.67440935135752,0.37104072398190047,0.5798151386460154
63,Clemson,acc,4,4,50.3553330477255,0.51131221719457,0.4993754683987009
64,NC State,acc,5,3,50.12284621375598,0.416289592760181,0.5469647764176867
65,South Alabama,sun belt,4,4,49.97268168782915,0.5950226244343891,0.44841368973270046
66,Ohio,mid-american,6,3,49.54445239474114,0.481649069884364,0.5028728453659754
67,Mississippi State,sec,4,4,49.52542663138393,0.3574660633484163,0.5694479140644516
68,UTSA,american athletic,5,3,49.20392850158761,0.4638009049773754,0.5072445665750688
69,New Mexico State,conference usa,6,3,49.0441812305929,0.5158371040723982,0.47676742443167625
70,Washington State,pac-12,4,4,48.84385636112283,0.3936651583710407,0.5394703972020984
71,Virginia Tech,acc,4,4,48.576350542522974,0.4298642533936652,0.5158631026729953
72,Syracuse,acc,4,4,47.88603400390883,0.4117647058823529,0.5149887584311766
73,Wake Forest,acc,4,4,47.28429356715495,0.33031674208144796,0.5495878091431426
74,Colorado,pac-12,4,4,47.211118810213605,0.3212669683257919,0.5533349987509367
75,Western Kentucky,conference usa,4,4,46.97700046985878,0.37782805429864275,0.5192772087600966
76,UCF,big 12,3,5,46.43706982206782,0.434389140271493,0.4805146140394703
77,Marshall,sun belt,4,4,46.34629796883106,0.3076923076923075,0.5473394953784662
78,Texas Tech,big 12,3,5,43.86969953530327,0.45475113122171945,0.4300524606545091
79,Arkansas,sec,2,6,43.861371505307666,0.43665158371040724,0.4396702473145141
80,App State,sun belt,4,4,43.51426192798839,0.4343891402714932,0.43554833874594057
81,Bowling Green,mid-american,4,4,43.11918775850239,0.3212669683257919,0.49038221333999504
82,Boise State,mountain west,4,4,42.29410803888034,0.4095022624434389,0.43017736697476894
83,Rice,american athletic,4,4,42.061395130123,0.47058823529411764,0.39370472145890584
84,San José State,mountain west,4,5,41.75559444041905,0.4715937657114128,0.388458656007994
85,Illinois,big ten,3,5,41.60201398724712,0.23755656108597284,0.512115913065201
86,South Carolina,sec,2,6,41.273459498136575,0.26018099547511314,0.49487884086934797
87,Old Dominion,sun belt,4,4,40.988235068042854,0.3438914027149321,0.4454159380464652
88,Utah State,mountain west,3,5,39.77503297865967,0.3936651583710407,0.39995003747189606
89,Northern Illinois,mid-american,4,4,39.64955581956067,0.4253393665158371,0.38096427679240563
90,Houston,big 12,3,5,39.451205336570716,0.2398190045248869,0.4778083104338412
91,California,pac-12,3,5,38.784003061052616,0.34841628959276016,0.40906819885086176
92,Indiana,big ten,2,6,38.528222046135085,0.16968325791855204,0.5013739695228578
93,Florida Atlantic,american athletic,4,4,37.879424142300515,0.4072398190045249,0.363477391956033
94,South Florida,american athletic,4,4,37.849282721217,0.2579185520361991,0.44341743692230823
95,Arkansas State,sun belt,4,4,37.51546634142041,0.17647058823529413,0.4821383962028478
96,Purdue,big ten,2,6,37.48150990829276,0.2239819004524887,0.4560329752685485
97,Michigan State,big ten,2,6,35.17742914533557,0.19457013574660634,0.4364226829877592
98,Baylor,big 12,3,5,33.77738754757461,0.23529411764705882,0.392955283537347
99,Navy,american athletic,3,4,33.57633641284873,0.30122818358112474,0.3543592305770672
100,Cincinnati,big 12,2,6,33.12270039551784,0.31447963800904977,0.3402448163877092
101,Virginia,acc,2,6,32.730152611785506,0.24434389140271492,0.3719710217336997
102,New Mexico,mountain west,3,5,32.08608155497254,0.3054298642533937,0.32916978932467317
103,Colorado State,mountain west,3,5,31.421318061227836,0.2737556561085973,0.3359980014988759
104,San Diego State,mountain west,3,5,30.748824693696918,0.21719457013574642,0.35610791906070455
105,Arizona State,pac-12,2,6,30.519805281785267,0.24660633484162897,0.33674743942043467
106,Buffalo,mid-american,3,5,29.775705551153376,0.3167420814479638,0.2875343492380714
107,Vanderbilt,sec,2,7,29.566111929376255,0.21216691804927099,0.3406195353484887
108,Central Michigan,mid-american,4,4,29.080545360210607,0.23076923076923078,0.32313265051211587
109,Tulsa,american athletic,3,5,28.732181067819045,0.11990950226244344,0.37746689982513115
110,Middle Tennessee,conference usa,2,6,28.727709496912002,0.20135746606334842,0.3335415105337663
111,North Texas,american athletic,3,5,28.327548644700485,0.3506787330316742,0.24698143059372135
112,Pittsburgh,acc,2,6,28.230376991012395,0.25565610859728516,0.2966525106170371
113,Eastern Michigan,mid-american,4,5,27.356107479470836,0.30266465560583206,0.25788991589641097
114,Florida International,conference usa,4,5,27.100878463826838,0.2302664655605832,0.29294695644932967
115,UAB,american athletic,2,6,26.585827032440605,0.21493212669683276,0.2932800399700225
116,Louisiana Tech,conference usa,3,6,25.78700903934919,0.35093011563599785,0.20776084603214254
117,Army,fbs independents,2,6,25.575702273068963,0.2737556561085973,0.24606545091181622
118,Stanford,pac-12,2,6,24.629918398305342,0.10407239819004525,0.3228828378715963
119,UTEP,conference usa,3,6,22.61637074104929,0.2161890397184515,0.23153468232159216
120,Ball State,mid-american,2,6,22.139834603685237,0.13800904977375547,0.26630027479390456
121,Nevada,mountain west,2,6,21.778177113771015,0.10633484162895927,0.2777916562578067
122,Charlotte,american athletic,2,6,21.312333057898886,0.19230769230769232,0.2243317511866101
123,UL Monroe,sun belt,2,6,20.599349695872892,0.14479638009049775,0.23894579065700727
124,Western Michigan,mid-american,3,6,20.20005985957992,0.2523881347410759,0.17486884836372713
125,East Carolina,american athletic,1,7,15.52807961901877,0.2330316742081448,0.11341493879590307
126,Temple,american athletic,2,6,15.25374351589249,0.029411764705882353,0.2188358730951786
127,UConn,fbs independents,1,7,14.954627732066717,0.19909502262443438,0.12286618369556175
128,Southern Miss,sun belt,1,7,12.049300128975664,0.07239819004524888,0.14639020734449162
129,Massachusetts,fbs independents,2,7,11.318586537723652,0.07139265962795371,0.13568989924223493
130,Hawai'i,mountain west,2,7,9.640933892340923,0.09351432880844644,0.09796819052377381
131,Sam Houston,conference usa,0,8,6.882711269715136,0.167420814479638,0.015738196352735483
132,Akron,mid-american,1,7,4.117647058823535,0.1176470588235296,0.0
133,Kent State,mid-american,1,7,1.339620284786412,0.0,0.020609542842867878
