rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
80,Arkansas State,sun belt,6,4,50.66059354411032,0.3580858085808581,0.5865783114427736
81,Utah,big 12,4,6,50.54262610000843,0.5429042904290429,0.4852457836152604
82,Michigan State,big ten,4,6,50.401935593190615,0.40264026402640263,0.5586080977271772
83,Virginia,acc,5,5,50.13447781611751,0.45874587458745875,0.524282649316253
84,San José State,mountain west,6,4,50.11940416123322,0.5379537953795379,0.48140032804537536
85,Auburn,sec,4,6,49.85481946596341,0.6501650165016502,0.4169083675139331
86,Maryland,big ten,4,6,48.492102316130456,0.4570957095709571,0.49990388432533794
87,Northwestern,big ten,4,6,48.03402798848874,0.42409240924092406,0.5106275948470215
88,UTSA,american athletic,5,5,47.38240846446822,0.4900990099009901,0.4650606633528241
89,North Texas,american athletic,5,5,47.36369878082378,0.5016501650165016,0.4585529693114804
90,Buffalo,mid-american,6,4,47.27352930414306,0.43729372937293726,0.49181921193985
91,Fresno State,mountain west,5,5,47.19430521063048,0.5445544554455443,0.4328446041544067
92,Arizona,big 12,4,6,46.98599948610935,0.40924092409240925,0.5025010329673082
93,NC State,acc,5,5,46.98383427036848,0.47029702970297027,0.4695913573963773
94,UL Monroe,sun belt,5,5,45.46959774420354,0.3844884488448845,0.4925000313020396
95,Coastal Carolina,sun belt,5,5,44.385713563641325,0.4867986798679868,0.42073476566556606
96,Eastern Michigan,mid-american,5,5,43.68319633370677,0.504950495049505,0.4001527539534476
97,Oklahoma State,big 12,3,7,43.277233518298424,0.4356435643564356,0.431226288704972
98,Western Michigan,mid-american,5,5,42.904386607917175,0.4537953795379538,0.41571612806290453
99,Houston,big 12,4,6,42.42981101295425,0.3630363036303629,0.4572852367060237
100,Old Dominion,sun belt,4,6,42.12646476530239,0.5016501650165016,0.3779801383034589
101,Wake Forest,acc,4,6,42.01588403740536,0.42409240924092406,0.418040764830354
102,Mississippi State,sec,2,8,41.8109120180865,0.39108910891089105,0.43265835701854327
103,App State,sun belt,4,5,41.11884531716004,0.3676200953428678,0.4346483381563025
104,Stanford,acc,3,7,39.12952990951758,0.2986798679867987,0.4411651466150711
105,Rice,american athletic,3,7,36.9734599458481,0.4702970297029704,0.3155855985576021
106,New Mexico,mountain west,5,6,35.35228838251874,0.4342934293429343,0.31003105162332373
107,Oregon State,pac-12,4,6,34.8165790658031,0.4125412541254127,0.31350207956021
108,Charlotte,american athletic,3,7,32.90324533834724,0.25412541254125415,0.3693670138369746
109,Troy,sun belt,3,7,32.131285010504875,0.43729372937293715,0.25886160742233966
110,Nevada,mountain west,3,8,31.926972709666572,0.43279327932793277,0.2581416605105989
111,Air Force,mountain west,3,7,31.88093388013349,0.39438943894389433,0.2781123618014951
112,Louisiana Tech,conference usa,4,6,31.729032744709386,0.5165016501650165,0.2100226921374432
113,Hawai'i,mountain west,4,7,30.324437442053885,0.42529252925292516,0.2375261372031001
114,Florida International,conference usa,3,7,28.78328620671801,0.49834983498349833,0.1744775689583934
115,Utah State,mountain west,3,7,28.714075408411038,0.3613861386138614,0.24716247010655215
116,San Diego State,mountain west,3,7,28.255629407788717,0.3927392739273927,0.22322699723584577
117,Temple,american athletic,3,7,27.23143265799028,0.24092409240924093,0.2892167603641053
118,Florida State,acc,1,9,26.677993824119124,0.23102310231023102,0.2860336191270929
119,UAB,american athletic,2,8,26.180404512022687,0.3036303630363036,0.23928218162695478
120,Central Michigan,mid-american,3,7,26.067942946898405,0.37293729372937306,0.20023288717492838
121,Ball State,mid-american,3,7,25.63282766568552,0.2871287128712871,0.23974342638754573
122,Georgia State,sun belt,2,8,25.571983464734927,0.32673267326732675,0.21748215231351525
123,Wyoming,mountain west,2,8,25.338944502868028,0.33003300330033003,0.21211983672856116
124,Tulsa,american athletic,3,7,24.93515428661701,0.2887788778877888,0.22812143939299082
125,Florida Atlantic,american athletic,2,8,24.759489590387922,0.35973597359735976,0.1872112386843128
126,Purdue,big ten,1,9,23.93704141220588,0.14521452145214522,0.2900697409443199
127,Middle Tennessee,conference usa,3,7,22.05530819976077,0.22607260726072606,0.21758102993285164
128,Akron,mid-american,2,8,21.444753000254014,0.22772277227722773,0.2072993226238622
129,Massachusetts,fbs independents,2,8,17.431669042109238,0.31683168316831684,0.09757784817258691
130,UTEP,conference usa,2,8,15.68186617264403,0.33003300330033003,0.0635494008789612
131,New Mexico State,conference usa,2,8,15.07214580357832,0.1996699669966997,0.12436456859528972
132,Southern Miss,sun belt,1,9,9.896652390457216,0.14521452145214522,0.07406375599434052
133,Kennesaw State,conference usa,1,9,9.298679867986797,0.26567656765676567,0.0
134,Kent State,mid-american,0,10,2.481605448469841,0.0,0.03817854536107448
