rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
60,Vanderbilt,sec,3,2,59.952902859699606,0.45306725794530667,0.6783930589479057
61,Pittsburgh,acc,3,2,58.92181054807059,0.5565410199556541,0.6068134592249645
62,East Carolina,american athletic,3,2,58.53445666251812,0.6629711751662971,0.5435456235645802
63,Troy,sun belt,3,2,58.51854224412511,0.49150036954915,0.6356312201523824
64,Miami,acc,2,2,56.27189990618939,0.6614929785661492,0.5095330100980642
65,Iowa,big ten,3,2,56.14978459828642,0.5417590539541758,0.5721264263060042
66,Georgia Southern,sun belt,3,2,56.06016775060656,0.5890613451589061,0.545277241077613
67,Indiana,big ten,3,2,55.90799025050909,0.3998521803399852,0.64481790674784
68,Toledo,mid-american,3,2,55.67115331209453,0.5772357723577235,0.5456600196857571
69,Missouri,sec,2,3,55.52022122671673,0.4767184035476718,0.5974627246545879
70,California,pac-12,3,2,55.22167209950126,0.5033259423503325,0.5785425248806095
71,West Virginia,big 12,2,3,55.046371540897496,0.5742793791574279,0.5376398964675003
72,Middle Tennessee,conference usa,3,2,54.7185329053671,0.5062823355506282,0.5692100178630017
73,Southern Miss,sun belt,2,2,53.89711827644788,0.5654101995565409,0.5247347891072145
74,Arizona,pac-12,3,2,53.69563106980538,0.45898004434589795,0.5789435310415224
75,UAB,conference usa,2,2,53.640094424381566,0.6762749445676275,0.4610841748386862
76,Wisconsin,big ten,2,3,53.62895857517174,0.5624538063562453,0.5222011592723561
77,Arkansas State,sun belt,2,3,53.54954727096891,0.5181079083518108,0.5448580073639313
78,Marshall,sun belt,3,2,52.52597278078063,0.6422764227642276,0.4622507382158872
79,Virginia,acc,2,3,51.919965793094036,0.37324464153732456,0.5977908206044257
80,Louisville,acc,2,3,51.722581469818664,0.49150036954915,0.5310779774707448
81,UTSA,conference usa,3,2,51.12862244993776,0.5151515151515151,0.5092049141482266
82,Michigan State,big ten,2,3,49.66737828218207,0.5121951219512194,0.48831613867522145
83,Rice,conference usa,3,2,49.15708184343634,0.44419807834441977,0.517079216944333
84,Houston,american athletic,2,3,48.931153415020255,0.4028085735402808,0.5358900514016989
85,Boise State,mountain west,3,2,47.44235304045685,0.5299334811529934,0.4445335569246474
86,New Mexico,mountain west,2,3,46.375968454936434,0.4235033259423503,0.4854361853377565
87,Tulsa,american athletic,2,3,46.30493556054898,0.5033259423503325,0.44136196274288214
88,Kent State,mid-american,2,3,45.81042016785892,0.4116777531411678,0.48310305858335467
89,Wyoming,mountain west,3,3,43.60851903994299,0.36338999753633894,0.47522875578724805
90,Stanford,pac-12,1,3,43.485839144931894,0.38063562453806354,0.46405526593999497
91,Georgia Tech,acc,2,3,42.583728391626885,0.24907612712490762,0.5210163683423864
92,Old Dominion,sun belt,2,3,41.67151818647678,0.3643754619364375,0.4448981079800226
93,Virginia Tech,acc,2,3,41.489866410225346,0.38802660753880264,0.4293682330210346
94,North Texas,conference usa,3,3,41.18815986132295,0.417590539541759,0.4088075534978674
95,Louisiana,sun belt,2,3,40.947720051086726,0.5240206947524021,0.3477999343808101
96,UL Monroe,sun belt,2,3,40.913930708301685,0.20177383592017734,0.5207976377091612
97,Eastern Michigan,mid-american,3,2,40.90575841937129,0.3791574279379157,0.4251576683314498
98,Miami (OH),mid-american,2,3,40.060990361544924,0.3614190687361419,0.42171266085815323
99,Texas State,sun belt,2,3,39.90934924726673,0.3791574279379157,0.40982829645291824
100,Temple,american athletic,2,3,39.89121074410906,0.4205469327420546,0.3872625861251868
101,San Diego State,mountain west,2,3,39.01165042393677,0.3466371027346637,0.4135284896649775
102,Buffalo,mid-american,2,3,38.80197880360594,0.3998521803399852,0.3816484998724071
103,Boston College,acc,2,3,38.444941595445165,0.3702882483370288,0.3920746600561409
104,Nebraska,big ten,2,3,38.16853079431202,0.4294161123429416,0.3559841055739856
105,Bowling Green,mid-american,2,3,38.16803684514552,0.2845528455284553,0.4339798038715322
106,Fresno State,mountain west,1,3,37.88496274856731,0.417590539541759,0.3579891363785499
107,Army,fbs independents,1,3,37.28767359655859,0.48041389504804133,0.31497211184426377
108,Ball State,mid-american,2,3,36.89720162742274,0.35846267553584626,0.3746308920564326
109,Louisiana Tech,conference usa,1,3,36.722391919436205,0.2808573540280857,0.41372899274543395
110,Navy,american athletic,1,3,36.02379556494137,0.3325942350332594,0.3751230359811892
111,Arizona State,pac-12,1,4,35.26575057923338,0.3673318551367333,0.3447559330684263
112,Central Michigan,mid-american,1,4,35.200587078085036,0.36733185513673317,0.3437534176661442
113,UTEP,conference usa,3,3,35.09421143488795,0.35599901453559984,0.34821916809449166
114,Nevada,mountain west,2,3,34.332911041486255,0.34663710273466364,0.34154788378112355
115,Ohio,mid-american,2,3,33.40555000825427,0.25203252032520324,0.37822171995187925
116,Northwestern,big ten,1,4,32.48820975066028,0.37324464153732445,0.29884072764390657
117,Florida International,conference usa,2,2,32.420309961084115,0.12564671101256467,0.43111807808683617
118,Western Michigan,mid-american,2,3,32.07273902296491,0.36733185513673317,0.29563267835660395
119,Georgia State,sun belt,1,4,29.73198303406871,0.3614190687361419,0.2628048558200576
120,UConn,fbs independents,2,4,29.26624198220069,0.18847006651884698,0.3487659946775546
121,Florida Atlantic,conference usa,2,4,27.73253473749885,0.4841093865484109,0.16598009551237644
122,Utah State,mountain west,1,4,26.638757494683368,0.16925351071692532,0.318690532609092
123,Northern Illinois,mid-american,1,4,26.13379116688751,0.38802660753880264,0.19312092158506797
124,Akron,mid-american,1,4,17.870474336427492,0.11012564671101255,0.21563194925449308
125,South Florida,american athletic,1,4,17.827124958806138,0.24611973392461187,0.1417374503299188
126,Colorado,pac-12,0,5,17.15518481728111,0.006651884700665177,0.2603441361962743
127,Hawai'i,mountain west,1,4,16.284381670890255,0.03325942350332594,0.23262002843498228
128,Colorado State,mountain west,0,4,13.818216616237104,0.0,0.21258794794210928
129,Massachusetts,fbs independents,1,4,12.85331807338243,0.1662971175166297,0.10819875323539065
130,New Mexico State,fbs independents,1,5,8.819243336248748,0.1761517615176152,0.04082971820203411
131,Charlotte,conference usa,1,5,5.044345898004433,0.1441241685144124,0.0
