week,season_type,start_date,home_team,away_team,home_points,away_points,completed,neutral_site,conference_game,home_conference,away_conference,home_classification,away_classification,notes
3,regular,2021-09-18 23:00:00+00:00,Missouri Western,Emporia State,38,37,True,False,True,Mid America,Mid America,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Southwest Minnesota State,University of Mary,23,45,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Southeastern Oklahoma State,Southwestern Oklahoma State,37,28,True,False,True,Great American,Great American,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Upper Iowa,Northern State,22,40,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Arkansas Monticello,Henderson State,18,58,True,False,True,Great American,Great American,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Ouachita Baptist,Arkansas Tech,38,24,True,False,True,Great American,Great American,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Northeastern State,Pittsburg State,13,48,True,False,True,Mid America,Mid America,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,San Diego State,Utah,33,31,True,False,False,Mountain West,Pac-12,fbs,fbs,
3,regular,2021-09-18 23:00:00+00:00,Wayne State (NE),Minot State,48,0,True,False,True,Northern Sun,Northern Sun,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Oklahoma Baptist,Northwestern (OK),56,42,True,False,True,Great American,Great American,ii,ii,
3,regular,2021-09-18 23:00:00+00:00,Texas State,Incarnate Word,34,42,True,False,False,Sun Belt,Southland,fbs,fcs,
3,regular,2021-09-18 23:00:00+00:00,Texas Tech,Florida International,54,21,True,False,False,Big 12,Conference USA,fbs,fbs,
3,regular,2021-09-18 23:30:00+00:00,LSU,Central Michigan,49,21,True,False,False,SEC,Mid-American,fbs,fbs,
3,regular,2021-09-18 23:30:00+00:00,Air Force,Utah State,45,49,True,False,True,Mountain West,Mountain West,fbs,fbs,
3,regular,2021-09-18 23:30:00+00:00,NC State,Furman,45,7,True,False,False,ACC,Southern,fbs,fcs,
3,regular,2021-09-18 23:30:00+00:00,North Carolina,Virginia,59,39,True,False,True,ACC,ACC,fbs,fbs,
3,regular,2021-09-18 23:30:00+00:00,North Texas,UAB,6,40,True,False,True,Conference USA,Conference USA,fbs,fbs,
3,regular,2021-09-18 23:30:00+00:00,Oregon,Stony Brook,48,7,True,False,False,Pac-12,CAA,fbs,fcs,
3,regular,2021-09-18 23:30:00+00:00,Penn State,Auburn,28,20,True,False,False,Big Ten,SEC,fbs,fbs,
3,regular,2021-09-18 23:30:00+00:00,East Tennessee State,Delaware State,38,6,True,False,False,Southern,MEAC,fcs,fcs,
3,regular,2021-09-19 00:00:00+00:00,Cal Poly,South Dakota,14,48,True,False,False,Big Sky,MVFC,fcs,fcs,
3,regular,2021-09-19 00:00:00+00:00,Weber State,James Madison,24,37,True,False,False,Big Sky,CAA,fcs,fcs,
3,regular,2021-09-19 00:00:00+00:00,Lindenwood,Kentucky Wesleyan,56,34,True,False,False,Great Lakes Valley,Great Midwest Athletic,ii,ii,
3,regular,2021-09-19 00:00:00+00:00,Fort Hays,Lincoln (MO),72,0,True,False,True,Mid America,Mid America,ii,ii,
3,regular,2021-09-19 00:00:00+00:00,UL Monroe,Jackson State,12,7,True,False,False,Sun Belt,SWAC,fbs,fcs,
3,regular,2021-09-19 00:00:00+00:00,Ole Miss,Tulane,61,21,True,False,False,SEC,American Athletic,fbs,fbs,
3,regular,2021-09-19 00:00:00+00:00,Texas,Rice,58,0,True,False,False,Big 12,Conference USA,fbs,fbs,
3,regular,2021-09-19 00:00:00+00:00,South Alabama,Alcorn State,28,21,True,False,False,Sun Belt,SWAC,fbs,fcs,
3,regular,2021-09-19 00:00:00+00:00,Central Oklahoma,Missouri Southern State,10,14,True,False,True,Mid America,Mid America,ii,ii,
3,regular,2021-09-19 00:00:00+00:00,West Texas,Western New Mexico,42,14,True,False,True,Lone Star,Lone Star,ii,ii,
3,regular,2021-09-19 00:00:00+00:00,New Mexico State,South Carolina State,43,35,True,False,False,FBS Independents,MEAC,fbs,fcs,
3,regular,2021-09-19 00:00:00+00:00,Vanderbilt,Stanford,23,41,True,False,False,SEC,Pac-12,fbs,fbs,
3,regular,2021-09-19 00:30:00+00:00,Chadron State,South Dakota Mines,31,20,True,False,True,Rocky Mountain,Rocky Mountain,ii,ii,
3,regular,2021-09-19 01:00:00+00:00,Adams State,Western Colorado,10,24,True,False,True,Rocky Mountain,Rocky Mountain,ii,ii,
3,regular,2021-09-19 01:00:00+00:00,Boise State,Oklahoma State,20,21,True,False,False,Mountain West,Big 12,fbs,fbs,
3,regular,2021-09-19 01:00:00+00:00,Simon Fraser,Central Washington,14,36,True,False,True,Great Northwest,Great Northwest,ii,ii,
3,regular,2021-09-19 02:00:00+00:00,Arizona,Northern Arizona,19,21,True,False,False,Pac-12,Big Sky,fbs,fcs,
3,regular,2021-09-19 02:00:00+00:00,UC Davis,Utah Tech,60,27,True,False,False,Big Sky,Western Athletic,fcs,fcs,
3,regular,2021-09-19 02:15:00+00:00,BYU,Arizona State,27,17,True,False,False,FBS Independents,Pac-12,fbs,fbs,
3,regular,2021-09-19 02:30:00+00:00,UNLV,Iowa State,3,48,True,False,False,Mountain West,Big 12,fbs,fbs,
3,regular,2021-09-19 02:45:00+00:00,UCLA,Fresno State,37,40,True,False,False,Pac-12,Mountain West,fbs,fbs,
3,regular,2021-09-19 04:30:00+00:00,Hawai'i,San José State,13,17,True,False,True,Mountain West,Mountain West,fbs,fbs,
4,regular,2021-09-23 23:30:00+00:00,App State,Marshall,31,30,True,False,False,Sun Belt,Conference USA,fbs,fbs,
4,regular,2021-09-23 23:30:00+00:00,Arkansas-Pine Bluff,Alcorn State,38,39,True,False,True,SWAC,SWAC,fcs,fcs,
4,regular,2021-09-24 22:30:00+00:00,Charlotte,Middle Tennessee,42,39,True,False,True,Conference USA,Conference USA,fbs,fbs,
4,regular,2021-09-24 23:00:00+00:00,Harvard,Brown,49,17,True,False,True,Ivy,Ivy,fcs,fcs,
4,regular,2021-09-24 23:00:00+00:00,Virginia,Wake Forest,17,37,True,False,True,ACC,ACC,fbs,fbs,
4,regular,2021-09-25 00:00:00+00:00,Syracuse,Liberty,24,21,True,False,False,ACC,FBS Independents,fbs,fbs,
4,regular,2021-09-25 02:00:00+00:00,Fresno State,UNLV,38,30,True,False,True,Mountain West,Mountain West,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Utah State,Boise State,3,27,True,False,True,Mountain West,Mountain West,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Boston College,Missouri,41,34,True,False,False,ACC,SEC,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Virginia Tech,Richmond,21,10,True,False,False,ACC,CAA,fbs,fcs,
4,regular,2021-09-25 16:00:00+00:00,TCU,SMU,34,42,True,False,False,Big 12,American Athletic,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,UVA Wise,Carson Newman,33,7,True,False,True,South Atlantic,South Atlantic,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Army,Miami (OH),23,10,True,False,False,FBS Independents,Mid-American,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Pittsburgh,New Hampshire,77,7,True,False,False,ACC,CAA,fbs,fcs,
4,regular,2021-09-25 16:00:00+00:00,Incarnate Word,McNeese,31,0,True,False,True,Southland,Southland,fcs,fcs,
4,regular,2021-09-25 16:00:00+00:00,Temple,Wagner,41,7,True,False,False,American Athletic,NEC,fbs,fcs,
4,regular,2021-09-25 16:00:00+00:00,Shepherd,Kutztown,29,37,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Northwestern,Ohio,35,6,True,False,False,Big Ten,Mid-American,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Davidson,San Diego,28,16,True,False,True,Pioneer,Pioneer,fcs,fcs,
4,regular,2021-09-25 16:00:00+00:00,Minnesota,Bowling Green,10,14,True,False,False,Big Ten,Mid-American,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Saint Francis,Norfolk State,16,28,True,False,False,NEC,MEAC,fcs,fcs,
4,regular,2021-09-25 16:00:00+00:00,Vanderbilt,Georgia,0,62,True,False,True,SEC,SEC,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Texas,Texas Tech,70,35,True,False,True,Big 12,Big 12,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Yale,Cornell,23,17,True,False,True,Ivy,Ivy,fcs,fcs,
4,regular,2021-09-25 16:00:00+00:00,American International,Bentley,27,35,True,False,True,Northeast 10,Northeast 10,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Wisconsin,Notre Dame,13,41,True,True,False,Big Ten,FBS Independents,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Edinboro,California (PA),12,20,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Glenville State,Wheeling,10,27,True,False,True,Mountain East,Mountain East,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Penn State,Villanova,38,17,True,False,False,Big Ten,CAA,fbs,fcs,
4,regular,2021-09-25 16:00:00+00:00,Kentucky Wesleyan,William Jewell,41,21,True,False,False,Great Midwest Athletic,Great Lakes,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Findlay,Lindenwood,16,28,True,False,False,Great Midwest Athletic,Great Lakes Valley,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Notre Dame College,West Virginia State,38,14,True,False,True,Mountain East,Mountain East,ii,ii,
4,regular,2021-09-25 16:00:00+00:00,Robert Morris,Howard,22,16,True,False,False,Big South,MEAC,fcs,fcs,
4,regular,2021-09-25 16:00:00+00:00,Central Michigan,Florida International,31,27,True,False,False,Mid-American,Conference USA,fbs,fbs,
4,regular,2021-09-25 16:00:00+00:00,Mississippi State,LSU,25,28,True,False,True,SEC,SEC,fbs,fbs,
4,regular,2021-09-25 16:30:00+00:00,Miami,Central Connecticut,69,0,True,False,False,ACC,NEC,fbs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Lincoln (PA),Shaw,6,41,True,False,True,CIAA,CIAA,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Princeton,Stetson,63,0,True,False,False,Ivy,Pioneer,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Johnson C. Smith,Virginia Union,7,43,True,False,True,CIAA,CIAA,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Indiana State,South Dakota State,0,44,True,False,True,MVFC,MVFC,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Drake,Valparaiso,21,24,True,False,True,Pioneer,Pioneer,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,St. Thomas (MN),Butler,36,0,True,False,True,Pioneer,Pioneer,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Monmouth,Holy Cross,15,45,True,False,False,Big South,Patriot,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Columbia,Georgetown,35,24,True,False,False,Ivy,Patriot,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Duquesne,Virginia Lynchburg,56,7,True,False,False,NEC,,fcs,,
4,regular,2021-09-25 17:00:00+00:00,Colgate,Lehigh,30,3,True,False,True,Patriot,Patriot,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Dayton,Presbyterian,63,43,True,False,True,Pioneer,Pioneer,fcs,fcs,
4,regular,2021-09-25 17:00:00+00:00,Erskine,North Greenville,7,38,True,False,False,Independent DII,Gulf South,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Mercyhurst,IU Pennsylvania,13,48,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Michigan Tech,Grand Valley State,21,44,True,False,True,GLIAC,GLIAC,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,West Virginia Wesleyan,West Liberty,0,31,True,False,True,Mountain East,Mountain East,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Concordia St. Paul,Southwest Minnesota State,24,34,True,False,True,Northern Sun,Northern Sun,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Shorter,West Georgia,0,56,True,False,True,Gulf South,Gulf South,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,St. Augustine's,Chowan,12,59,True,False,True,CIAA,CIAA,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Gannon,Clarion,56,21,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Shippensburg,Bloomsburg,51,7,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Northwood,Northern Michigan,37,20,True,False,True,GLIAC,GLIAC,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,UNC Pembroke,Fairmont State,27,30,True,False,True,Mountain East,Mountain East,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Coastal Carolina,Massachusetts,53,3,True,False,False,Sun Belt,FBS Independents,fbs,fbs,
4,regular,2021-09-25 17:00:00+00:00,Ashland,Quincy,63,23,True,False,False,Great Midwest Athletic,Great Lakes,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Concord,Frostburg State,23,42,True,False,True,Mountain East,Mountain East,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Saint Anselm,Franklin Pierce,42,7,True,False,True,Northeast 10,Northeast 10,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Minnesota St Moorhead,Upper Iowa,33,28,True,False,True,Northern Sun,Northern Sun,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Alderson-Broaddus,Charleston (WV),7,69,True,False,True,Mountain East,Mountain East,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,New Haven,Southern Connecticut State,38,9,True,False,True,Northeast 10,Northeast 10,ii,ii,
4,regular,2021-09-25 17:00:00+00:00,Indianapolis,Ohio Dominican,16,19,True,False,False,Great Lakes,Great Midwest Athletic,ii,ii,
4,regular,2021-09-25 17:30:00+00:00,Winston-Salem State,Elizabeth City State,14,19,True,False,True,CIAA,CIAA,ii,ii,
4,regular,2021-09-25 17:30:00+00:00,Tusculum,Newberry,19,24,True,False,True,South Atlantic,South Atlantic,ii,ii,
4,regular,2021-09-25 17:30:00+00:00,VMI,Wofford,31,23,True,False,True,Southern,Southern,fcs,fcs,
4,regular,2021-09-25 17:30:00+00:00,Dartmouth,Sacred Heart,41,3,True,False,False,Ivy,NEC,fcs,fcs,
4,regular,2021-09-25 18:00:00+00:00,Furman,Mercer,3,24,True,False,True,Southern,Southern,fcs,fcs,
4,regular,2021-09-25 18:00:00+00:00,Delaware State,Merrimack,10,47,True,False,False,MEAC,NEC,fcs,fcs,
4,regular,2021-09-25 18:00:00+00:00,Elon,William & Mary,31,34,True,False,True,CAA,CAA,fcs,fcs,
4,regular,2021-09-25 18:00:00+00:00,Central Missouri,Nebraska Kearney,28,31,True,False,True,Mid America,Mid America,ii,ii,
4,regular,2021-09-25 18:00:00+00:00,Western Michigan,San José State,23,3,True,False,False,Mid-American,Mountain West,fbs,fbs,
4,regular,2021-09-25 18:00:00+00:00,Eastern Michigan,Texas State,59,21,True,False,False,Mid-American,Sun Belt,fbs,fbs,
4,regular,2021-09-25 18:00:00+00:00,Lincoln (MO),Northeastern State,48,49,True,False,True,Mid America,Mid America,ii,ii,
4,regular,2021-09-25 18:00:00+00:00,Ball State,Toledo,12,22,True,False,True,Mid-American,Mid-American,fbs,fbs,
4,regular,2021-09-25 18:00:00+00:00,Washburn,Missouri Western,47,41,True,False,True,Mid America,Mid America,ii,ii,
4,regular,2021-09-25 18:30:00+00:00,Utah,Washington State,24,13,True,False,True,Pac-12,Pac-12,fbs,fbs,
4,regular,2021-09-25 18:30:00+00:00,Northwest Missouri State,Central Oklahoma,38,0,True,False,True,Mid America,Mid America,ii,ii,
4,regular,2021-09-25 18:30:00+00:00,Tennessee Tech,Eastern Illinois,14,28,True,False,True,OVC,OVC,fcs,fcs,
4,regular,2021-09-25 18:30:00+00:00,Northern Illinois,Maine,41,14,True,False,False,Mid-American,CAA,fbs,fcs,
4,regular,2021-09-25 19:00:00+00:00,Eastern Kentucky,Austin Peay,35,27,True,False,False,AWC,OVC,fcs,fcs,
4,regular,2021-09-25 19:00:00+00:00,Montana,Cal Poly,39,7,True,False,True,Big Sky,Big Sky,fcs,fcs,
4,regular,2021-09-25 19:00:00+00:00,Idaho State,Sacramento State,21,23,True,False,True,Big Sky,Big Sky,fcs,fcs,
4,regular,2021-09-25 19:00:00+00:00,Northern Colorado,Northern Arizona,17,10,True,False,True,Big Sky,Big Sky,fcs,fcs,
4,regular,2021-09-25 19:00:00+00:00,Southern Nazarene,Southeastern Oklahoma State,10,31,True,False,True,Great American,Great American,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Kentucky State,Benedict,34,28,True,False,True,SIAC,SIAC,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Jackson State,Delta State,24,17,True,False,False,SWAC,Gulf South,fcs,ii,
4,regular,2021-09-25 19:00:00+00:00,Tiffin,Truman State,35,38,True,False,False,Great Midwest Athletic,Great Lakes,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Samford,East Tennessee State,48,55,True,False,True,Southern,Southern,fcs,fcs,
4,regular,2021-09-25 19:00:00+00:00,Southeast Missouri State,Tennessee State,47,14,True,False,True,OVC,OVC,fcs,fcs,
4,regular,2021-09-25 19:00:00+00:00,Missouri Southern State,Fort Hays,21,42,True,False,True,Mid America,Mid America,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Black Hills State,Adams State,51,48,True,False,True,Rocky Mountain,Rocky Mountain,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Colorado Mesa,Chadron State,24,17,True,False,True,Rocky Mountain,Rocky Mountain,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Western Colorado,Fort Lewis,42,0,True,False,True,Rocky Mountain,Rocky Mountain,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Bemidji State,Augustana (SD),24,52,True,False,True,Northern Sun,Northern Sun,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,University of Mary,Winona State,38,48,True,False,True,Northern Sun,Northern Sun,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Ferris State,Davenport,38,0,True,False,True,GLIAC,GLIAC,ii,ii,
4,regular,2021-09-25 19:00:00+00:00,Southern Illinois,Illinois State,35,17,True,False,True,MVFC,MVFC,fcs,fcs,
4,regular,2021-09-25 19:30:00+00:00,Iowa,Colorado State,24,14,True,False,False,Big Ten,Mountain West,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,Michigan,Rutgers,20,13,True,False,True,Big Ten,Big Ten,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,NC State,Clemson,27,21,True,False,True,ACC,ACC,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,Memphis,UTSA,28,31,True,False,False,American Athletic,Conference USA,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,Lafayette,Pennsylvania,24,14,True,False,False,Patriot,Ivy,fcs,fcs,
4,regular,2021-09-25 19:30:00+00:00,Purdue,Illinois,13,9,True,False,True,Big Ten,Big Ten,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,UConn,Wyoming,22,24,True,False,False,FBS Independents,Mountain West,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,Maryland,Kent State,37,16,True,False,False,Big Ten,Mid-American,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,Baylor,Iowa State,31,29,True,False,True,Big 12,Big 12,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,San Diego State,Towson,48,21,True,False,False,Mountain West,CAA,fbs,fcs,
4,regular,2021-09-25 19:30:00+00:00,Florida State,Louisville,23,31,True,False,True,ACC,ACC,fbs,fbs,
4,regular,2021-09-25 19:30:00+00:00,Arkansas,Texas A&M,20,10,True,True,True,SEC,SEC,fbs,fbs,
4,regular,2021-09-25 20:00:00+00:00,Millersville,West Chester,14,42,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 20:00:00+00:00,Auburn,Georgia State,34,24,True,False,False,SEC,Sun Belt,fbs,fbs,
4,regular,2021-09-25 20:00:00+00:00,Duke,Kansas,52,33,True,False,False,ACC,Big 12,fbs,fbs,
4,regular,2021-09-25 20:00:00+00:00,Nicholls,North Alabama,31,14,True,False,False,Southland,Big South,fcs,fcs,
4,regular,2021-09-25 20:00:00+00:00,Hillsdale,Missouri S&T,38,31,True,False,False,Great Midwest Athletic,Great Lakes,ii,ii,
4,regular,2021-09-25 20:00:00+00:00,Jacksonville State,UT Martin,31,34,True,False,False,AWC,OVC,fcs,fcs,
4,regular,2021-09-25 20:00:00+00:00,Livingstone,Bowie State,0,49,True,False,True,CIAA,CIAA,ii,ii,
4,regular,2021-09-25 20:05:00+00:00,Stony Brook,Fordham,14,31,True,False,False,CAA,Patriot,fcs,fcs,
4,regular,2021-09-25 21:00:00+00:00,Prairie View A&M,Grambling,24,10,True,False,True,SWAC,SWAC,fcs,fcs,
4,regular,2021-09-25 21:00:00+00:00,Alabama A&M,Tuskegee,45,35,True,False,False,SWAC,SIAC,fcs,ii,
4,regular,2021-09-25 21:00:00+00:00,Portland State,Montana State,17,30,True,False,True,Big Sky,Big Sky,fcs,fcs,
4,regular,2021-09-25 21:00:00+00:00,Central Arkansas,Sam Houston,35,45,True,False,True,AWC,AWC,fcs,fcs,
4,regular,2021-09-25 21:00:00+00:00,Tulsa,Arkansas State,41,34,True,False,False,American Athletic,Sun Belt,fbs,fbs,
4,regular,2021-09-25 22:00:00+00:00,Lenoir Rhyne,Mars Hill,31,16,True,False,True,South Atlantic,South Atlantic,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Allen,Fort Valley State,20,56,True,False,True,SIAC,SIAC,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Gardner-Webb,Western Carolina,52,34,True,False,False,Big South,Southern,fcs,fcs,
4,regular,2021-09-25 22:00:00+00:00,East Carolina,Charleston Southern,31,28,True,False,False,American Athletic,Big South,fbs,fcs,
4,regular,2021-09-25 22:00:00+00:00,Stanford,UCLA,24,35,True,False,True,Pac-12,Pac-12,fbs,fbs,
4,regular,2021-09-25 22:00:00+00:00,Youngstown State,Western Illinois,35,38,True,False,True,MVFC,MVFC,fcs,fcs,
4,regular,2021-09-25 22:00:00+00:00,North Carolina A&T,North Carolina Central,37,14,True,False,False,Big South,MEAC,fcs,fcs,
4,regular,2021-09-25 22:00:00+00:00,Lake Erie,Southwest Baptist,20,28,True,False,False,Great Midwest Athletic,Great Lakes,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Old Dominion,Buffalo,34,35,True,False,False,Conference USA,Mid-American,fbs,fbs,
4,regular,2021-09-25 22:00:00+00:00,Georgia Southern,Louisiana,20,28,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
4,regular,2021-09-25 22:00:00+00:00,Seton Hill,Slippery Rock,17,41,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Alabama State,Bethune-Cookman,38,24,True,False,True,SWAC,SWAC,fcs,fcs,
4,regular,2021-09-25 22:00:00+00:00,Edward Waters,Lane College,35,45,True,False,False,SIAC,SIAC,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,South Dakota Mines,CSU Pueblo,7,49,True,False,True,Rocky Mountain,Rocky Mountain,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Savannah State,Morehouse,29,10,True,False,True,SIAC,SIAC,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Marist,Bryant,17,34,True,False,False,Pioneer,NEC,fcs,fcs,
4,regular,2021-09-25 22:00:00+00:00,Wayne State (MI),Saginaw Valley State,21,41,True,False,True,GLIAC,GLIAC,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Stonehill,Assumption,27,26,True,False,True,Northeast 10,Northeast 10,ii,ii,
4,regular,2021-09-25 22:00:00+00:00,Lock Haven,East Stroudsburg,21,45,True,False,True,Pennsylvania State Athletic,Pennsylvania State Athletic,ii,ii,
4,regular,2021-09-25 22:30:00+00:00,Rice,Texas Southern,48,34,True,False,False,Conference USA,SWAC,fbs,fcs,
4,regular,2021-09-25 23:00:00+00:00,Tarleton State,New Mexico Highlands,40,21,True,False,False,Western Athletic,Rocky Mountain,fcs,ii,
4,regular,2021-09-25 23:00:00+00:00,South Carolina,Kentucky,10,16,True,False,True,SEC,SEC,fbs,fbs,
4,regular,2021-09-25 23:00:00+00:00,Stephen F. Austin,Lincoln (CA),61,13,True,False,False,Western Athletic,,fcs,,
4,regular,2021-09-25 23:00:00+00:00,Houston,Navy,28,20,True,False,True,American Athletic,American Athletic,fbs,fbs,
4,regular,2021-09-25 23:00:00+00:00,Michigan State,Nebraska,23,20,True,False,True,Big Ten,Big Ten,fbs,fbs,
4,regular,2021-09-25 23:00:00+00:00,Oklahoma State,Kansas State,31,20,True,False,True,Big 12,Big 12,fbs,fbs,
4,regular,2021-09-25 23:00:00+00:00,Louisiana Tech,North Texas,24,17,True,False,True,Conference USA,Conference USA,fbs,fbs,
4,regular,2021-09-25 23:00:00+00:00,Lamar,Abilene Christian,0,56,True,False,True,Western Athletic,Western Athletic,fcs,fcs,
4,regular,2021-09-25 23:00:00+00:00,Florida,Tennessee,38,14,True,False,True,SEC,SEC,fbs,fbs,
4,regular,2021-09-25 23:00:00+00:00,Harding,Ouachita Baptist,38,21,True,False,True,Great American,Great American,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Minnesota Duluth,Wayne State (NE),28,31,True,False,True,Northern Sun,Northern Sun,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Southwestern Oklahoma State,Oklahoma Baptist,27,31,True,False,True,Great American,Great American,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Albany State,Clark Atlanta,49,0,True,False,True,SIAC,SIAC,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Central Washington,Angelo State,9,14,True,False,False,Great Northwest,Lone Star,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Minot State,Minnesota State,10,68,True,False,True,Northern Sun,Northern Sun,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Miles,Central State,55,4,True,False,True,SIAC,SIAC,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Northern State,Sioux Falls,41,10,True,False,True,Northern Sun,Northern Sun,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Limestone,Barton,7,45,True,False,False,South Atlantic,Independent DII,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Fayetteville State,Virginia State,28,14,True,False,True,CIAA,CIAA,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Arkansas Tech,Arkansas Monticello,20,27,True,False,True,Great American,Great American,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Henderson State,Southern Arkansas,56,49,True,False,True,Great American,Great American,ii,ii,
4,regular,2021-09-25 23:00:00+00:00,Northwestern (OK),East Central,17,20,True,False,True,Great American,Great American,ii,ii,
4,regular,2021-09-25 23:30:00+00:00,Georgia Tech,North Carolina,45,22,True,True,True,ACC,ACC,fbs,fbs,
4,regular,2021-09-25 23:30:00+00:00,Alabama,Southern Miss,63,14,True,False,False,SEC,Conference USA,fbs,fbs,
4,regular,2021-09-25 23:30:00+00:00,Oklahoma,West Virginia,16,13,True,False,True,Big 12,Big 12,fbs,fbs,
4,regular,2021-09-25 23:30:00+00:00,Ohio State,Akron,59,7,True,False,False,Big Ten,Mid-American,fbs,fbs,
