week,season_type,start_date,home_team,away_team,home_points,away_points,completed,neutral_site,conference_game,home_conference,away_conference,home_classification,away_classification,notes
8,regular,2020-10-24 23:30:00+00:00,Minnesota,Michigan,24,49,True,False,True,Big Ten,Big Ten,fbs,fbs,
8,regular,2020-10-24 23:30:00+00:00,Northwestern,Maryland,43,3,True,False,True,Big Ten,Big Ten,fbs,fbs,
8,regular,2020-10-25 00:00:00+00:00,UTSA,Louisiana Tech,27,26,True,False,True,Conference USA,Conference USA,fbs,fbs,
8,regular,2020-10-25 00:00:00+00:00,Miami,Virginia,19,14,True,False,True,ACC,ACC,fbs,fbs,
8,regular,2020-10-25 01:00:00+00:00,SMU,Cincinnati,13,42,True,False,True,American Athletic,American Athletic,fbs,fbs,
8,regular,2020-10-25 02:15:00+00:00,BYU,Texas State,52,14,True,False,False,FBS Independents,Sun Belt,fbs,fbs,
8,regular,2020-10-25 02:30:00+00:00,San Diego State,UNLV,34,6,True,False,True,Mountain West,Mountain West,fbs,fbs,
8,regular,2020-10-25 02:30:00+00:00,San José State,Air Force,17,6,True,False,True,Mountain West,Mountain West,fbs,fbs,
9,regular,2020-10-29 23:30:00+00:00,Georgia Southern,South Alabama,24,17,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
9,regular,2020-10-30 02:00:00+00:00,Fresno State,Colorado State,38,17,True,False,True,Mountain West,Mountain West,fbs,fbs,
9,regular,2020-10-30 23:00:00+00:00,Southern Illinois,Southeast Missouri State,20,17,True,False,False,MVFC,OVC,fcs,fcs,
9,regular,2020-10-30 23:30:00+00:00,Maryland,Minnesota,45,44,True,False,True,Big Ten,Big Ten,fbs,fbs,
9,regular,2020-10-31 01:00:00+00:00,Tulsa,East Carolina,34,30,True,False,True,American Athletic,American Athletic,fbs,fbs,
9,regular,2020-10-31 01:45:00+00:00,Wyoming,Hawai'i,31,7,True,False,True,Mountain West,Mountain West,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Florida Atlantic,UTSA,24,3,True,False,True,Conference USA,Conference USA,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Michigan,Michigan State,24,27,True,False,True,Big Ten,Big Ten,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Kentucky,Georgia,3,14,True,False,True,SEC,SEC,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Kansas,Iowa State,22,52,True,False,True,Big 12,Big 12,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Illinois,Purdue,24,31,True,False,True,Big Ten,Big Ten,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Tulane,Temple,38,3,True,False,True,American Athletic,American Athletic,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Clemson,Boston College,34,28,True,False,True,ACC,ACC,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,West Virginia,Kansas State,37,10,True,False,True,Big 12,Big 12,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Cincinnati,Memphis,49,10,True,False,True,American Athletic,American Athletic,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Syracuse,Wake Forest,14,38,True,False,True,ACC,ACC,fbs,fbs,
9,regular,2020-10-31 16:00:00+00:00,Georgia State,Coastal Carolina,0,51,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
9,regular,2020-10-31 18:00:00+00:00,Houston,UCF,21,44,True,False,True,American Athletic,American Athletic,fbs,fbs,
9,regular,2020-10-31 19:00:00+00:00,Southern Miss,Rice,6,30,True,False,True,Conference USA,Conference USA,fbs,fbs,
9,regular,2020-10-31 19:00:00+00:00,Arkansas State,Troy,10,38,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
9,regular,2020-10-31 19:00:00+00:00,Stephen F. Austin,Western Colorado,64,7,True,False,False,Southland,Rocky Mountain,fcs,ii,
9,regular,2020-10-31 19:00:00+00:00,Mercer,Abilene Christian,17,20,True,False,False,Southern,Southland,fcs,fcs,
9,regular,2020-10-31 19:30:00+00:00,Baylor,TCU,23,33,True,False,True,Big 12,Big 12,fbs,fbs,
9,regular,2020-10-31 19:30:00+00:00,Rutgers,Indiana,21,37,True,False,True,Big Ten,Big Ten,fbs,fbs,
9,regular,2020-10-31 19:30:00+00:00,Auburn,LSU,48,11,True,False,True,SEC,SEC,fbs,fbs,
9,regular,2020-10-31 19:30:00+00:00,Georgia Tech,Notre Dame,13,31,True,False,True,ACC,ACC,fbs,fbs,
9,regular,2020-10-31 19:30:00+00:00,Louisiana Tech,UAB,37,34,True,False,True,Conference USA,Conference USA,fbs,fbs,
9,regular,2020-10-31 19:30:00+00:00,Iowa,Northwestern,20,21,True,False,True,Big Ten,Big Ten,fbs,fbs,
9,regular,2020-10-31 20:00:00+00:00,Vanderbilt,Ole Miss,21,54,True,False,True,SEC,SEC,fbs,fbs,
9,regular,2020-10-31 20:00:00+00:00,Louisville,Virginia Tech,35,42,True,False,True,ACC,ACC,fbs,fbs,
9,regular,2020-10-31 20:00:00+00:00,Oklahoma State,Texas,34,41,True,False,True,Big 12,Big 12,fbs,fbs,
9,regular,2020-10-31 20:00:00+00:00,UL Monroe,App State,13,31,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
9,regular,2020-10-31 20:00:00+00:00,Central Arkansas,Missouri Western,52,10,True,False,False,Southland,Mid America,fcs,ii,
9,regular,2020-10-31 22:00:00+00:00,Air Force,Boise State,30,49,True,False,True,Mountain West,Mountain West,fbs,fbs,
9,regular,2020-10-31 23:00:00+00:00,Duke,Charlotte,53,19,True,False,False,ACC,Conference USA,fbs,fbs,
9,regular,2020-10-31 23:00:00+00:00,Alabama,Mississippi State,41,0,True,False,True,SEC,SEC,fbs,fbs,
9,regular,2020-10-31 23:00:00+00:00,New Mexico,San José State,21,38,True,False,True,Mountain West,Mountain West,fbs,fbs,
9,regular,2020-10-31 23:30:00+00:00,SMU,Navy,51,37,True,False,True,American Athletic,American Athletic,fbs,fbs,
9,regular,2020-10-31 23:30:00+00:00,Florida,Missouri,41,17,True,False,True,SEC,SEC,fbs,fbs,
9,regular,2020-10-31 23:30:00+00:00,Texas A&M,Arkansas,42,31,True,False,True,SEC,SEC,fbs,fbs,
9,regular,2020-10-31 23:30:00+00:00,Penn State,Ohio State,25,38,True,False,True,Big Ten,Big Ten,fbs,fbs,
9,regular,2020-11-01 00:00:00+00:00,Texas State,Louisiana,34,44,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
9,regular,2020-11-01 00:00:00+00:00,Texas Tech,Oklahoma,28,62,True,False,True,Big 12,Big 12,fbs,fbs,
9,regular,2020-11-01 00:00:00+00:00,Virginia,North Carolina,44,41,True,False,True,ACC,ACC,fbs,fbs,
9,regular,2020-11-01 01:30:00+00:00,Utah State,San Diego State,7,38,True,False,True,Mountain West,Mountain West,fbs,fbs,
9,regular,2020-11-01 02:15:00+00:00,BYU,Western Kentucky,41,10,True,False,False,FBS Independents,Conference USA,fbs,fbs,
9,regular,2020-11-01 02:30:00+00:00,UNLV,Nevada,19,37,True,False,True,Mountain West,Mountain West,fbs,fbs,
10,regular,2020-11-04 23:00:00+00:00,Akron,Western Michigan,13,58,True,False,True,Mid-American,Mid-American,fbs,fbs,
10,regular,2020-11-04 23:00:00+00:00,Kent State,Eastern Michigan,27,23,True,False,True,Mid-American,Mid-American,fbs,fbs,
10,regular,2020-11-05 00:00:00+00:00,Northern Illinois,Buffalo,30,49,True,False,True,Mid-American,Mid-American,fbs,fbs,
10,regular,2020-11-05 00:00:00+00:00,Central Michigan,Ohio,30,27,True,False,True,Mid-American,Mid-American,fbs,fbs,
10,regular,2020-11-05 00:00:00+00:00,Miami (OH),Ball State,38,31,True,False,True,Mid-American,Mid-American,fbs,fbs,
10,regular,2020-11-05 01:00:00+00:00,Toledo,Bowling Green,38,3,True,False,True,Mid-American,Mid-American,fbs,fbs,
10,regular,2020-11-06 00:00:00+00:00,Nevada,Utah State,34,9,True,False,True,Mountain West,Mountain West,fbs,fbs,
10,regular,2020-11-06 02:00:00+00:00,Colorado State,Wyoming,34,24,True,False,True,Mountain West,Mountain West,fbs,fbs,
10,regular,2020-11-07 00:30:00+00:00,NC State,Miami,41,44,True,False,True,ACC,ACC,fbs,fbs,
10,regular,2020-11-07 02:00:00+00:00,San Diego State,San José State,17,28,True,False,True,Mountain West,Mountain West,fbs,fbs,
10,regular,2020-11-07 02:45:00+00:00,Boise State,BYU,17,51,True,False,False,Mountain West,FBS Independents,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,USC,Arizona State,28,27,True,False,True,Pac-12,Pac-12,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Duke,North Carolina,24,56,True,False,True,ACC,ACC,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Northwestern,Nebraska,21,13,True,False,True,Big Ten,Big Ten,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Virginia Tech,Liberty,35,38,True,False,False,ACC,FBS Independents,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Louisiana,Arkansas State,27,20,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Iowa,Michigan State,49,7,True,False,True,Big Ten,Big Ten,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Memphis,South Florida,34,33,True,False,True,American Athletic,American Athletic,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Indiana,Michigan,38,21,True,False,True,Big Ten,Big Ten,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Temple,SMU,23,47,True,False,True,American Athletic,American Athletic,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Texas,West Virginia,17,13,True,False,True,Big 12,Big 12,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,Georgia State,UL Monroe,52,34,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
10,regular,2020-11-07 17:00:00+00:00,East Carolina,Tulane,21,38,True,False,True,American Athletic,American Athletic,fbs,fbs,
10,regular,2020-11-07 18:00:00+00:00,Georgia Southern,Troy,20,13,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
10,regular,2020-11-07 19:00:00+00:00,Syracuse,Boston College,13,16,True,False,True,ACC,ACC,fbs,fbs,
10,regular,2020-11-07 19:30:00+00:00,Marshall,Massachusetts,51,10,True,False,False,Conference USA,FBS Independents,fbs,fbs,
10,regular,2020-11-07 20:00:00+00:00,Texas State,App State,17,38,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
10,regular,2020-11-07 20:00:00+00:00,Southern Miss,North Alabama,24,13,True,False,False,Conference USA,Big South,fbs,fcs,
10,regular,2020-11-07 20:00:00+00:00,Eastern Kentucky,Stephen F. Austin,6,24,True,False,False,OVC,Southland,fcs,fcs,
10,regular,2020-11-07 20:30:00+00:00,Mississippi State,Vanderbilt,24,17,True,False,True,SEC,SEC,fbs,fbs,
10,regular,2020-11-07 20:30:00+00:00,Cincinnati,Houston,38,10,True,False,True,American Athletic,American Athletic,fbs,fbs,
10,regular,2020-11-07 20:30:00+00:00,Oklahoma,Kansas,62,9,True,False,True,Big 12,Big 12,fbs,fbs,
10,regular,2020-11-07 20:30:00+00:00,UNLV,Fresno State,27,40,True,False,True,Mountain West,Mountain West,fbs,fbs,
10,regular,2020-11-07 20:30:00+00:00,Penn State,Maryland,19,35,True,False,True,Big Ten,Big Ten,fbs,fbs,
10,regular,2020-11-07 20:30:00+00:00,TCU,Texas Tech,34,18,True,False,True,Big 12,Big 12,fbs,fbs,
10,regular,2020-11-07 20:30:00+00:00,Illinois,Minnesota,14,41,True,False,True,Big Ten,Big Ten,fbs,fbs,
10,regular,2020-11-07 20:30:00+00:00,Georgia,Florida,28,44,True,True,True,SEC,SEC,fbs,fbs,
10,regular,2020-11-07 21:00:00+00:00,Florida State,Pittsburgh,17,41,True,False,True,ACC,ACC,fbs,fbs,
10,regular,2020-11-07 21:00:00+00:00,Kansas State,Oklahoma State,18,20,True,False,True,Big 12,Big 12,fbs,fbs,
10,regular,2020-11-07 21:00:00+00:00,Abilene Christian,Angelo State,21,34,True,False,False,Southland,Lone Star,fcs,ii,
10,regular,2020-11-07 23:00:00+00:00,Florida Atlantic,Western Kentucky,10,6,True,False,True,Conference USA,Conference USA,fbs,fbs,
10,regular,2020-11-08 00:00:00+00:00,Iowa State,Baylor,38,31,True,False,True,Big 12,Big 12,fbs,fbs,
10,regular,2020-11-08 00:00:00+00:00,South Carolina,Texas A&M,3,48,True,False,True,SEC,SEC,fbs,fbs,
10,regular,2020-11-08 00:00:00+00:00,Colorado,UCLA,48,42,True,False,True,Pac-12,Pac-12,fbs,fbs,
10,regular,2020-11-08 00:30:00+00:00,Arkansas,Tennessee,24,13,True,False,True,SEC,SEC,fbs,fbs,
10,regular,2020-11-08 00:30:00+00:00,Oregon,Stanford,35,14,True,False,True,Pac-12,Pac-12,fbs,fbs,
10,regular,2020-11-08 00:30:00+00:00,Ohio State,Rutgers,49,27,True,False,True,Big Ten,Big Ten,fbs,fbs,
10,regular,2020-11-08 00:30:00+00:00,Notre Dame,Clemson,47,40,True,False,True,ACC,ACC,fbs,fbs,
10,regular,2020-11-08 01:00:00+00:00,Coastal Carolina,South Alabama,23,6,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
10,regular,2020-11-08 03:30:00+00:00,Oregon State,Washington State,28,38,True,False,True,Pac-12,Pac-12,fbs,fbs,
10,regular,2020-11-08 04:00:00+00:00,Hawai'i,New Mexico,39,33,True,False,True,Mountain West,Mountain West,fbs,fbs,
11,regular,2020-11-11 00:00:00+00:00,Ohio,Akron,24,10,True,False,True,Mid-American,Mid-American,fbs,fbs,
11,regular,2020-11-11 00:30:00+00:00,Bowling Green,Kent State,24,62,True,False,True,Mid-American,Mid-American,fbs,fbs,
11,regular,2020-11-11 01:00:00+00:00,Buffalo,Miami (OH),42,10,True,False,True,Mid-American,Mid-American,fbs,fbs,
11,regular,2020-11-12 00:00:00+00:00,Ball State,Eastern Michigan,38,31,True,False,True,Mid-American,Mid-American,fbs,fbs,
11,regular,2020-11-12 01:00:00+00:00,Western Michigan,Toledo,41,38,True,False,True,Mid-American,Mid-American,fbs,fbs,
11,regular,2020-11-12 01:00:00+00:00,Northern Illinois,Central Michigan,10,40,True,False,True,Mid-American,Mid-American,fbs,fbs,
11,regular,2020-11-13 01:00:00+00:00,Boise State,Colorado State,52,21,True,False,True,Mountain West,Mountain West,fbs,fbs,
11,regular,2020-11-14 00:00:00+00:00,Minnesota,Iowa,7,35,True,False,True,Big Ten,Big Ten,fbs,fbs,
11,regular,2020-11-14 00:00:00+00:00,Florida International,Florida Atlantic,19,38,True,False,True,Conference USA,Conference USA,fbs,fbs,
11,regular,2020-11-14 00:30:00+00:00,Cincinnati,East Carolina,55,17,True,False,True,American Athletic,American Athletic,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,West Virginia,TCU,24,6,True,False,True,Big 12,Big 12,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,North Carolina,Wake Forest,59,53,True,False,True,ACC,ACC,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,Nebraska,Penn State,30,23,True,False,True,Big Ten,Big Ten,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,Tulane,Army,38,12,True,False,False,American Athletic,FBS Independents,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,Virginia Tech,Miami,24,25,True,False,True,ACC,ACC,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,Michigan State,Indiana,0,24,True,False,True,Big Ten,Big Ten,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,Marshall,Middle Tennessee,42,14,True,False,True,Conference USA,Conference USA,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,Kentucky,Vanderbilt,38,35,True,False,True,SEC,SEC,fbs,fbs,
11,regular,2020-11-14 17:00:00+00:00,Liberty,Western Carolina,58,14,True,False,False,FBS Independents,Southern,fbs,fcs,
11,regular,2020-11-14 18:00:00+00:00,Rutgers,Illinois,20,23,True,False,True,Big Ten,Big Ten,fbs,fbs,
11,regular,2020-11-14 19:00:00+00:00,Louisiana,South Alabama,38,10,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
11,regular,2020-11-14 19:30:00+00:00,Utah State,Fresno State,16,35,True,False,True,Mountain West,Mountain West,fbs,fbs,
11,regular,2020-11-14 19:30:00+00:00,App State,Georgia State,17,13,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
11,regular,2020-11-14 20:00:00+00:00,UTSA,UTEP,52,21,True,False,True,Conference USA,Conference USA,fbs,fbs,
11,regular,2020-11-14 20:30:00+00:00,Stanford,Colorado,32,35,True,False,True,Pac-12,Pac-12,fbs,fbs,
11,regular,2020-11-14 20:30:00+00:00,Virginia,Louisville,31,17,True,False,True,ACC,ACC,fbs,fbs,
11,regular,2020-11-14 20:30:00+00:00,Arizona,USC,30,34,True,False,True,Pac-12,Pac-12,fbs,fbs,
11,regular,2020-11-14 20:30:00+00:00,Georgia Southern,Texas State,40,38,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
11,regular,2020-11-14 20:30:00+00:00,Western Kentucky,Southern Miss,10,7,True,False,True,Conference USA,Conference USA,fbs,fbs,
11,regular,2020-11-14 20:30:00+00:00,Boston College,Notre Dame,31,45,True,False,True,ACC,ACC,fbs,fbs,
11,regular,2020-11-14 20:30:00+00:00,Houston,South Florida,56,21,True,False,True,American Athletic,American Athletic,fbs,fbs,
11,regular,2020-11-14 21:00:00+00:00,Central Arkansas,Eastern Kentucky,37,25,True,False,False,Southland,OVC,fcs,fcs,
11,regular,2020-11-14 21:00:00+00:00,Texas Tech,Baylor,24,23,True,False,True,Big 12,Big 12,fbs,fbs,
11,regular,2020-11-14 21:00:00+00:00,San Diego State,Hawai'i,34,10,True,False,True,Mountain West,Mountain West,fbs,fbs,
11,regular,2020-11-14 22:00:00+00:00,Purdue,Northwestern,20,27,True,False,True,Big Ten,Big Ten,fbs,fbs,
11,regular,2020-11-14 22:00:00+00:00,Stephen F. Austin,Pittsburg State,26,7,True,False,False,Southland,Mid America,fcs,ii,
11,regular,2020-11-14 23:30:00+00:00,New Mexico,Nevada,20,27,True,False,True,Mountain West,Mountain West,fbs,fbs,
11,regular,2020-11-15 00:00:00+00:00,Washington State,Oregon,29,43,True,False,True,Pac-12,Pac-12,fbs,fbs,
11,regular,2020-11-15 00:00:00+00:00,Tulsa,SMU,28,24,True,False,True,American Athletic,American Athletic,fbs,fbs,
11,regular,2020-11-15 00:00:00+00:00,Florida,Arkansas,63,35,True,False,True,SEC,SEC,fbs,fbs,
11,regular,2020-11-15 00:30:00+00:00,UCF,Temple,38,13,True,False,True,American Athletic,American Athletic,fbs,fbs,
11,regular,2020-11-15 00:30:00+00:00,NC State,Florida State,38,22,True,False,True,ACC,ACC,fbs,fbs,
11,regular,2020-11-15 00:30:00+00:00,Michigan,Wisconsin,11,49,True,False,True,Big Ten,Big Ten,fbs,fbs,
11,regular,2020-11-15 00:30:00+00:00,Ole Miss,South Carolina,59,42,True,False,True,SEC,SEC,fbs,fbs,
11,regular,2020-11-15 03:30:00+00:00,San José State,UNLV,34,17,True,False,True,Mountain West,Mountain West,fbs,fbs,
11,regular,2020-11-15 04:00:00+00:00,Washington,Oregon State,27,21,True,False,True,Pac-12,Pac-12,fbs,fbs,
11,regular,2020-11-15 17:00:00+00:00,UCLA,California,34,10,True,False,True,Pac-12,Pac-12,fbs,fbs,
12,regular,2020-11-18 00:00:00+00:00,Bowling Green,Buffalo,17,42,True,False,True,Mid-American,Mid-American,fbs,fbs,
12,regular,2020-11-18 01:00:00+00:00,Kent State,Akron,69,35,True,False,True,Mid-American,Mid-American,fbs,fbs,
12,regular,2020-11-19 00:00:00+00:00,Ball State,Northern Illinois,31,25,True,False,True,Mid-American,Mid-American,fbs,fbs,
12,regular,2020-11-19 00:00:00+00:00,Central Michigan,Western Michigan,44,52,True,False,True,Mid-American,Mid-American,fbs,fbs,
12,regular,2020-11-19 00:00:00+00:00,Eastern Michigan,Toledo,28,45,True,False,True,Mid-American,Mid-American,fbs,fbs,
12,regular,2020-11-20 00:30:00+00:00,Tulsa,Tulane,30,24,True,False,True,American Athletic,American Athletic,fbs,fbs,
12,regular,2020-11-21 00:00:00+00:00,Louisville,Syracuse,30,0,True,False,True,ACC,ACC,fbs,fbs,
12,regular,2020-11-21 00:30:00+00:00,Minnesota,Purdue,34,31,True,False,True,Big Ten,Big Ten,fbs,fbs,
12,regular,2020-11-21 01:00:00+00:00,Florida Atlantic,Massachusetts,24,2,True,False,False,Conference USA,FBS Independents,fbs,fbs,
12,regular,2020-11-21 02:30:00+00:00,Air Force,New Mexico,28,0,True,False,True,Mountain West,Mountain West,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Memphis,Stephen F. Austin,56,14,True,False,False,American Athletic,Southland,fbs,fcs,
12,regular,2020-11-21 17:00:00+00:00,Texas State,Arkansas State,47,45,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Coastal Carolina,App State,34,23,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Army,Georgia Southern,28,27,True,False,False,FBS Independents,Sun Belt,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Arkansas,LSU,24,27,True,False,True,SEC,SEC,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Vanderbilt,Florida,17,38,True,False,True,SEC,SEC,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Ohio State,Indiana,42,35,True,False,True,Big Ten,Big Ten,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Nebraska,Illinois,23,41,True,False,True,Big Ten,Big Ten,fbs,fbs,
12,regular,2020-11-21 17:00:00+00:00,Temple,East Carolina,3,28,True,False,True,American Athletic,American Athletic,fbs,fbs,
12,regular,2020-11-21 19:00:00+00:00,North Texas,Rice,27,17,True,False,True,Conference USA,Conference USA,fbs,fbs,
12,regular,2020-11-21 19:00:00+00:00,Western Kentucky,Florida International,38,21,True,False,True,Conference USA,Conference USA,fbs,fbs,
12,regular,2020-11-21 20:00:00+00:00,Eastern Kentucky,Western Carolina,49,17,True,False,False,OVC,Southern,fcs,fcs,
12,regular,2020-11-21 20:00:00+00:00,Southern Miss,UTSA,20,23,True,False,True,Conference USA,Conference USA,fbs,fbs,
12,regular,2020-11-21 20:00:00+00:00,BYU,North Alabama,66,14,True,False,False,FBS Independents,Big South,fbs,fcs,
12,regular,2020-11-21 20:30:00+00:00,Penn State,Iowa,21,41,True,False,True,Big Ten,Big Ten,fbs,fbs,
12,regular,2020-11-21 20:30:00+00:00,South Alabama,Georgia State,14,31,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
12,regular,2020-11-21 20:30:00+00:00,Oregon State,California,31,27,True,False,True,Pac-12,Pac-12,fbs,fbs,
12,regular,2020-11-21 20:30:00+00:00,Nevada,San Diego State,26,21,True,False,True,Mountain West,Mountain West,fbs,fbs,
12,regular,2020-11-21 20:30:00+00:00,Oregon,UCLA,38,35,True,False,True,Pac-12,Pac-12,fbs,fbs,
12,regular,2020-11-21 20:30:00+00:00,Troy,Middle Tennessee,17,20,True,False,False,Sun Belt,Conference USA,fbs,fbs,
12,regular,2020-11-21 20:30:00+00:00,UCF,Cincinnati,33,36,True,False,True,American Athletic,American Athletic,fbs,fbs,
12,regular,2020-11-21 20:30:00+00:00,Northwestern,Wisconsin,17,7,True,False,True,Big Ten,Big Ten,fbs,fbs,
12,regular,2020-11-21 21:00:00+00:00,Iowa State,Kansas State,45,0,True,False,True,Big 12,Big 12,fbs,fbs,
12,regular,2020-11-21 21:00:00+00:00,Pittsburgh,Virginia Tech,47,14,True,False,True,ACC,ACC,fbs,fbs,
12,regular,2020-11-21 21:00:00+00:00,Alabama,Kentucky,63,3,True,False,True,SEC,SEC,fbs,fbs,
12,regular,2020-11-21 21:00:00+00:00,Virginia,Abilene Christian,55,15,True,False,False,ACC,Southland,fbs,fcs,
12,regular,2020-11-22 00:00:00+00:00,Auburn,Tennessee,30,17,True,False,True,SEC,SEC,fbs,fbs,
12,regular,2020-11-22 00:30:00+00:00,NC State,Liberty,15,14,True,False,False,ACC,FBS Independents,fbs,fbs,
12,regular,2020-11-22 00:30:00+00:00,Rutgers,Michigan,42,48,True,False,True,Big Ten,Big Ten,fbs,fbs,
12,regular,2020-11-22 00:30:00+00:00,Oklahoma,Oklahoma State,41,13,True,False,True,Big 12,Big 12,fbs,fbs,
12,regular,2020-11-22 00:30:00+00:00,South Carolina,Missouri,10,17,True,False,True,SEC,SEC,fbs,fbs,
12,regular,2020-11-22 00:30:00+00:00,Georgia,Mississippi State,31,24,True,False,True,SEC,SEC,fbs,fbs,
12,regular,2020-11-22 01:00:00+00:00,Washington,Arizona,44,27,True,False,True,Pac-12,Pac-12,fbs,fbs,
12,regular,2020-11-22 03:30:00+00:00,Utah,USC,17,33,True,False,True,Pac-12,Pac-12,fbs,fbs,
12,regular,2020-11-22 04:00:00+00:00,Hawai'i,Boise State,32,40,True,False,True,Mountain West,Mountain West,fbs,fbs,
13,regular,2020-11-27 00:00:00+00:00,Utah State,New Mexico,41,27,True,False,True,Mountain West,Mountain West,fbs,fbs,
13,regular,2020-11-27 17:00:00+00:00,Liberty,Massachusetts,45,0,True,False,False,FBS Independents,FBS Independents,fbs,fbs,
13,regular,2020-11-27 17:00:00+00:00,Texas,Iowa State,20,23,True,False,True,Big 12,Big 12,fbs,fbs,
13,regular,2020-11-27 18:00:00+00:00,Iowa,Nebraska,26,20,True,False,True,Big Ten,Big Ten,fbs,fbs,
13,regular,2020-11-27 20:30:00+00:00,North Carolina,Notre Dame,17,31,True,False,True,ACC,ACC,fbs,fbs,
13,regular,2020-11-27 20:30:00+00:00,South Florida,UCF,46,58,True,False,True,American Athletic,American Athletic,fbs,fbs,
13,regular,2020-11-27 21:00:00+00:00,Eastern Michigan,Central Michigan,23,31,True,False,True,Mid-American,Mid-American,fbs,fbs,
13,regular,2020-11-27 21:00:00+00:00,UNLV,Wyoming,14,45,True,False,True,Mountain West,Mountain West,fbs,fbs,
13,regular,2020-11-27 21:30:00+00:00,California,Stanford,23,24,True,False,True,Pac-12,Pac-12,fbs,fbs,
13,regular,2020-11-28 00:30:00+00:00,Oregon State,Oregon,41,38,True,False,True,Pac-12,Pac-12,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Missouri,Vanderbilt,41,0,True,False,True,SEC,SEC,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Toledo,Ball State,24,27,True,False,True,Mid-American,Mid-American,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Florida,Kentucky,34,10,True,False,True,SEC,SEC,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Michigan,Penn State,17,27,True,False,True,Big Ten,Big Ten,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Oklahoma State,Texas Tech,50,44,True,False,True,Big 12,Big 12,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,East Carolina,SMU,52,38,True,False,True,American Athletic,American Athletic,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Georgia State,Georgia Southern,30,24,True,False,True,Sun Belt,Sun Belt,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Western Michigan,Northern Illinois,30,27,True,False,True,Mid-American,Mid-American,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Ohio,Bowling Green,52,10,True,False,True,Mid-American,Mid-American,fbs,fbs,
13,regular,2020-11-28 17:00:00+00:00,Buffalo,Kent State,70,41,True,False,True,Mid-American,Mid-American,fbs,fbs,
