rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
52,Georgia Southern,sun belt,4,2,58.58438382951081,0.5099715099715099,0.6266981689308919
53,Iowa State,big 12,4,3,58.36471780063037,0.4301994301994301,0.6662728883638511
54,Western Kentucky,conference usa,4,2,58.34925274677194,0.433048433048433,0.6645008860011813
55,Louisiana,sun belt,4,2,58.22818695382191,0.48717948717948706,0.6334908446544595
56,Auburn,sec,3,3,57.98557366262623,0.45584045584045574,0.6466331955109273
57,Marshall,sun belt,4,2,57.58992533357565,0.41025641025641013,0.6650915534554045
58,Arizona,pac-12,4,3,56.14241985181147,0.5718355718355718,0.5558180744240993
59,Syracuse,acc,4,3,55.807878679260845,0.4912494912494912,0.5940637920850561
60,Mississippi State,sec,3,3,55.53855283108089,0.39031339031339024,0.6442705256940343
61,Texas State,sun belt,5,2,54.95177688252113,0.5474155474155473,0.5506497341996457
62,Minnesota,big ten,3,3,53.77035993692816,0.29344729344729337,0.6692262256349676
63,Colorado,pac-12,4,3,53.26756688762004,0.3544973544973545,0.6286178381571176
64,Jacksonville State,conference usa,5,2,53.251506538570915,0.5254375254375253,0.5363260484347313
65,BYU,big 12,4,2,52.26870993852684,0.40740740740740733,0.5847607796810396
66,South Alabama,sun belt,3,3,51.936981167636795,0.5498575498575496,0.5029533372711164
67,South Carolina,sec,2,4,51.46887300313172,0.339031339031339,0.6092734790313055
68,Northwestern,big ten,3,3,50.80660605173304,0.28774928774928765,0.6266981689308919
69,UCF,big 12,3,3,50.29941454926687,0.5014245014245013,0.5038393384524513
70,Coastal Carolina,sun belt,3,3,49.80457068909519,0.4900284900284899,0.502362669816893
71,Texas Tech,big 12,3,4,49.4789084600071,0.5010175010175009,0.4914353219137626
72,Wake Forest,acc,3,3,49.132724323214575,0.3874643874643874,0.5472533963378617
73,Houston,big 12,3,3,48.43152548704822,0.3504273504273503,0.5564087418783225
74,NC State,acc,4,3,48.33216798515085,0.41066341066341056,0.5224453632604843
75,Nebraska,big ten,3,3,48.31848040279818,0.34472934472934463,0.5577377436503249
76,Georgia Tech,acc,3,3,48.24113620185681,0.41025641025641013,0.5212640283520378
77,Utah State,mountain west,3,4,47.40385456791246,0.45461945461945463,0.48449497932663915
78,Tulsa,american athletic,3,3,46.944858837209686,0.32193732193732183,0.5488777318369757
79,Arkansas,sec,2,5,46.72054193318222,0.45950345950345944,0.47135262847017134
80,UTSA,american athletic,3,3,46.42812578355991,0.38176638176638167,0.5087123449497932
81,App State,sun belt,3,3,45.88419426059709,0.4501424501424501,0.463526284701713
82,Illinois,big ten,3,4,45.74524647324411,0.2446072446072445,0.5720614294152392
83,Cincinnati,big 12,2,4,45.261917262803266,0.40740740740740733,0.47696396928529244
84,Pittsburgh,acc,2,4,45.201134047855845,0.39031339031339024,0.48523331364441824
85,Rice,american athletic,3,3,45.161663662845,0.4188034188034187,0.46928529238038985
86,Boston College,acc,3,3,45.08704982641782,0.31054131054131046,0.5264323685764916
87,Virginia Tech,acc,3,4,45.03446401556266,0.37403337403337394,0.4914353219137626
88,Florida Atlantic,american athletic,3,3,44.28180895694185,0.4358974358974358,0.4465445953927939
89,Michigan State,big ten,2,4,44.145334905080915,0.339031339031339,0.49660366213821616
90,Indiana,big ten,2,4,43.24260866345922,0.19943019943019932,0.5578854105138807
91,New Mexico State,conference usa,4,3,41.514111230590856,0.49613349613349605,0.3715298287064383
92,California,pac-12,3,4,40.69281842613208,0.35693935693935686,0.4338452451269936
93,Old Dominion,sun belt,3,3,40.154557983855085,0.3333333333333332,0.4382752510336681
94,Purdue,big ten,2,5,39.624694779744985,0.26170126170126157,0.46869462492616665
95,Colorado State,mountain west,3,3,39.184066955773986,0.31054131054131046,0.43561724748966335
96,Eastern Michigan,mid-american,4,3,39.065207751711,0.3715913715913715,0.4009155345540461
97,North Texas,american athletic,3,3,38.43270345633015,0.38176638176638167,0.38570584760779686
98,Bowling Green,mid-american,3,4,38.09947277460567,0.25925925925925913,0.4465445953927939
99,Arkansas State,sun belt,3,3,37.868092261919784,0.1339031339031338,0.5104843473124631
100,Navy,american athletic,3,3,37.27505414451663,0.33333333333333315,0.39397519196692266
101,Baylor,big 12,2,4,36.9716765700227,0.23361823361823353,0.4430005906674543
102,South Florida,american athletic,3,4,36.6249875892522,0.2494912494912492,0.4291199054932074
103,Army,fbs independents,2,4,36.2799814217416,0.4529914529914529,0.3142350856467808
104,Boise State,mountain west,3,4,36.180680714791755,0.3593813593813593,0.3631128174837566
105,Northern Illinois,mid-american,3,4,35.735477742270405,0.4204314204314203,0.32339043118724153
106,Central Michigan,mid-american,4,3,35.09108226769183,0.2446072446072445,0.40815121086828116
107,San Diego State,mountain west,3,4,34.39680820808996,0.2275132275132274,0.406674542232723
108,San José State,mountain west,2,5,33.74087073806506,0.36426536426536416,0.32294743059657416
109,UAB,american athletic,2,5,32.375198361613,0.2690272690272689,0.35321913762551677
110,Stanford,pac-12,2,4,31.309209784549413,0.16809116809116798,0.391169521559362
111,Vanderbilt,sec,2,6,31.26904734258543,0.2656695156695156,0.3380094506792675
112,New Mexico,mountain west,2,4,30.399464108117385,0.26495726495726485,0.32501476668635565
113,UL Monroe,sun belt,2,4,30.173411802915638,0.1509971509971509,0.3829001772002363
114,Virginia,acc,1,5,30.13446098649879,0.2165242165242164,0.3470171293561725
115,Charlotte,american athletic,1,5,30.065675994500562,0.20797720797720787,0.3505611340815121
116,Middle Tennessee,conference usa,2,5,29.785493897277714,0.21286121286121276,0.3436207914943887
117,Florida International,conference usa,3,4,27.31276178263774,0.25437525437525427,0.2832250443000591
118,East Carolina,american athletic,1,5,26.881141216640327,0.25356125356125336,0.27702303603071476
119,Louisiana Tech,conference usa,3,5,26.71379595552661,0.36396011396011385,0.21500295333727118
120,Southern Miss,sun belt,1,5,26.36179138837142,0.1794871794871794,0.3089190785587714
121,Arizona State,pac-12,1,5,25.74428516616939,0.21367521367521358,0.28101004134672175
122,UConn,fbs independents,1,5,23.977131409204656,0.19088319088319097,0.26609568812758416
123,Buffalo,mid-american,2,5,23.455589716664722,0.27635327635327606,0.21204961606615474
124,UTEP,conference usa,2,5,23.154399799408658,0.23483923483923475,0.22976963969285294
125,Western Michigan,mid-american,2,5,20.246119853325993,0.18355718355718345,0.21264028352037803
126,Hawai'i,mountain west,2,5,20.017589605599056,0.17867317867317858,0.21175428233904317
127,Temple,american athletic,2,5,18.283501025674674,0.1444851444851444,0.20348493797991726
128,Ball State,mid-american,1,6,14.956086987983024,0.11029711029711022,0.17070289427052565
129,Nevada,mountain west,0,6,13.25531600708801,0.0,0.20392793857058478
130,Sam Houston,conference usa,0,6,12.499124937104845,0.14814814814814806,0.11252215002953328
131,Akron,mid-american,1,6,5.997150997150993,0.17134717134717126,0.0
132,Massachusetts,fbs independents,1,7,3.351938937438044,0.04558404558404548,0.027023036030714646
133,Kent State,mid-american,1,6,2.779931778750439,0.022385022385022275,0.03071470761961015
