rank,team,conference,wins,losses,SPI,N_adj,SOR_adj
84,Western Michigan,mid-american,6,4,49.284167624452124,0.5192694629314348,0.4786113295669523
85,Coastal Carolina,sun belt,6,4,48.86955629993959,0.39328277356446373,0.5400716803874362
86,Maryland,big ten,4,6,48.246147149775815,0.45968116390651603,0.49472779096996544
87,Marshall,sun belt,5,5,48.10336397698895,0.4835164835164836,0.4796967239063389
88,Wisconsin,big ten,3,7,47.34953947154524,0.2707011298560593,0.582692306562818
89,Louisiana Tech,conference usa,5,5,46.456624874369496,0.5601300108342362,0.41310883838724965
90,Georgia Southern,sun belt,5,5,45.665613017879025,0.38306763658876336,0.49628070365034327
91,Texas State,sun belt,4,6,45.03254429604846,0.5056492802971677,0.42053568439457834
92,West Virginia,big 12,4,7,43.724021279270346,0.36851880513852353,0.47424404768341577
93,Rice,american athletic,5,5,43.51344577621126,0.34561213434452875,0.4833387857561962
94,Syracuse,acc,3,7,42.96694092821427,0.30475158644172734,0.4969328523500587
95,Arkansas,sec,2,8,42.465088247586685,0.49202909766290054,0.3883703050674641
96,Buffalo,mid-american,5,5,42.246317591985715,0.5090543259557344,0.3758371720543848
97,Colorado,big 12,3,7,42.02547544850253,0.325181860393128,0.47144785130373934
98,North Carolina,acc,4,6,41.99048459504,0.4052004333694475,0.42782260657091287
99,Florida International,conference usa,5,5,41.922129166751056,0.41371304751586446,0.4221872692876277
100,Arkansas State,sun belt,5,5,41.370612099012185,0.4069029561987309,0.41736936357010157
101,Michigan State,big ten,3,7,41.17744978311382,0.34050456585667854,0.450150615048155
102,Miami (OH),mid-american,5,5,40.73124847703041,0.48181396068720017,0.36719630543043696
103,Delaware,conference usa,5,5,40.70232704278103,0.4188206160037146,0.4006708535792464
104,UCLA,big ten,3,7,39.54203709978092,0.24005571892895838,0.4790782605733442
105,Wyoming,mountain west,4,6,39.12457518042304,0.41371304751586446,0.37914797719027354
106,Air Force,mountain west,3,7,38.90125481975411,0.4443584584429655,0.35921090421923557
107,Florida Atlantic,american athletic,4,6,38.4814024103974,0.39328277356446373,0.3802539282406333
108,Louisiana,sun belt,4,6,38.28713214716235,0.389877727905897,0.37909864108393776
109,Stanford,acc,3,7,38.03371877655572,0.2638910385389259,0.44303896042605106
110,Virginia Tech,acc,3,7,37.899354976562456,0.34561213434452875,0.39696815806929153
111,Liberty,conference usa,4,6,36.79883776485953,0.46308620956508273,0.3167818527704866
112,App State,sun belt,4,6,36.51160443260875,0.36774493112521284,0.36370048989578924
113,Purdue,big ten,2,9,35.417128675378535,0.3004178919671878,0.3831154224081071
114,South Alabama,sun belt,3,7,32.671041649130274,0.40860547902801425,0.2826130751253811
115,UAB,american athletic,3,7,32.56601445064176,0.2587834700510757,0.36167066152083244
116,Tulsa,american athletic,3,7,32.474954377544144,0.3541247484909457,0.30893212585170843
117,Kent State,mid-american,4,6,30.486161839546043,0.22303049063612446,0.3489245333427952
118,New Mexico State,conference usa,3,7,29.459782775882942,0.34561213434452875,0.2671285857511452
119,San José State,mountain west,3,7,29.35945864076288,0.31837176907599446,0.2802530265092781
120,UL Monroe,sun belt,3,7,28.277948868445517,0.18216994273332307,0.33695385958121865
121,Bowling Green,mid-american,3,7,27.29033620233518,0.3370995201981118,0.23833619992925031
122,Colorado State,mountain west,2,8,27.2055813623004,0.29283392663674357,0.2608675989232981
123,Ball State,mid-american,4,6,26.486628811464847,0.2604859928803591,0.26722490862541964
124,Akron,mid-american,4,7,26.046849475453666,0.36078006500541715,0.20645457231175482
125,Oregon State,pac-12,2,9,25.780603262897213,0.2895836557808389,0.2406950047779669
126,Eastern Michigan,mid-american,4,7,25.412302350349968,0.371614301191766,0.19085848936366398
127,Boston College,acc,1,10,25.404279948518845,0.29113140380746017,0.2340720125424267
128,UTEP,conference usa,2,8,25.371803154400542,0.37285249961306305,0.1895687025837436
129,Northern Illinois,mid-american,3,7,25.131450080808808,0.34731465717381216,0.19962210891885201
130,Nevada,mountain west,2,8,24.428266659002514,0.29113140380746017,0.21905642347294468
131,Oklahoma State,big 12,1,9,23.72705985992887,0.08682866429345305,0.3182777939947386
132,Sam Houston,conference usa,2,8,19.918056969802926,0.14301191765980503,0.22942522848784236
133,Georgia State,sun belt,1,9,18.875799152797647,0.1413093948305216,0.21430723590352904
134,Charlotte,american athletic,1,9,15.121307761725058,0.11236650673270394,0.17213046193969878
135,Middle Tennessee,conference usa,1,9,14.330836385385549,0.25197337873394215,0.08479643276457807
136,Massachusetts,mid-american,0,10,0.0,0.0,0.0
